x1,x2
1.2491704360581934,0.6210698587819934
1.4726825314573944,0.7504623443819582
0.8626824337989092,1.4866394335404038
0.20395511575043201,1.259972267318517
0.9351180037483573,0.738758834078908
1.5256827217526734,1.2368920166045427
0.6020268481224775,0.9656053595244884
1.4447759198956192,1.620986879337579
0.6432767985388637,1.4509868859313428
1.2532707629725337,1.6106481510214508
1.1139073194935918,0.9923359653912485
1.7757962332107127,0.9510656376369298
1.8868926628492773,0.5995238730683923
1.7220267648808658,1.3333561182953417
0.6174834165722132,0.8518029931001365
1.135488991625607,1.1799994735047221
0.6527663837186992,1.522554302122444
0.5452964589931071,0.6304432507604361
1.0104170641861856,1.5187966581434011
1.6495074480772018,1.621463465038687
0.566582290455699,0.12916404148563743
1.2080861395224929,1.1088516879826784
1.1853713034652174,1.4499858454801142
1.7343742181546986,1.0628280313685536
0.24318038066849113,1.9819252765737474
1.8558485587127507,0.21265883510932326
0.06372037390246987,0.2888777428306639
0.9741191910579801,1.9951843027956784
0.800907482393086,0.29357123328372836
0.3410285860300064,0.3741955063305795
0.36368378484621644,1.933805003296584
0.448910613078624,1.747599066235125
1.517695256974548,1.393384019844234
1.9491133177652955,0.1537479842081666
0.9790213033556938,0.769216644577682
1.4004566348157823,0.5696515515446663
0.9827605122700334,1.1800438803620636
0.88702322402969,0.1988214715383947
0.8375859409570694,1.5510047017596662
0.6282709655351937,0.4354307954199612
0.39142471365630627,0.8569936114363372
1.5162259442731738,1.9441743330098689
1.155725090764463,0.46581941237673163
1.8261744296178222,1.4666351303458214
1.6388418306596577,1.643499605357647
1.7632188512943685,0.2478675814345479
1.576292369980365,1.2130991038866341
1.140136955305934,1.4848534120246768
1.0870488630607724,0.3637999747879803
0.37479384429752827,1.1982230744324625
1.0302361715584993,0.1426283330656588
0.5793252657167614,0.6456996975466609
0.08152534440159798,0.5887280399911106
1.3301584860309958,0.9962406009435654
1.7846468980424106,0.2960166307166219
1.796812107320875,1.9727476774714887
1.414720693603158,0.15651693986728787
0.818988332990557,0.3575371438637376
1.5986721757799387,0.7134762443602085
1.9337152922526002,0.08119325805455446
1.5393770644441247,1.0072062616236508
0.005645846948027611,0.840347261633724
1.0886603659018874,0.13264034129679203
0.6721057435497642,0.19503573654219508
0.9849525871686637,1.167730513960123
0.0682869404554367,1.5248936051502824
0.3150773704983294,1.2438236894086003
1.2749133864417672,0.5188834280706942
1.6131288525648415,1.5069265104830265
1.6481772935949266,0.9859791239723563
0.9922318807803094,0.8188321255147457
0.942775294650346,1.9525406290777028
1.1268525230698287,1.0053680227138102
0.47152573708444834,0.5490779262036085
0.4526271466165781,0.6794278118759394
1.771565955132246,1.2877890127710998
1.597424910403788,0.2499853610061109
0.9933012877590954,0.536922053899616
1.0612163320183754,0.28869142150506377
0.45082795852795243,1.67270363913849
1.8378762300126255,1.2202441222034395
0.16260239901021123,1.7878930820152164
0.8923533507622778,0.5104147517122328
1.6314336066134274,1.4970037243328989
0.34901431761682034,0.12525289366021752
1.4042300842702389,1.6674514603801072
0.1339624635875225,1.5035864203236997
1.2812093519605696,1.6480015371926129
0.7716112066991627,1.051248615141958
1.9016856267116964,0.7571063642390072
1.8375872997567058,0.8572806855663657
1.806482808664441,1.0620837155729532
1.6115833693183959,0.8718236633576453
0.952841941267252,1.6296627912670374
0.9222114174626768,1.70918662333861
1.6982490490190685,1.520876229275018
0.6852653231471777,0.2823455580510199
0.09560580272227526,1.0193992033600807
1.2321830657310784,1.1909973258152604
0.7754797921516001,0.8062086389400065
